F0,F1,F2,F3,F4,F5,F6,Labels
2.2708046,0.5936506,0.5936506,-1.0569768,-0.38153282,-4.789127,0.31882092,0
0.8129356,2.4575737,2.4575737,-0.83348227,-0.41849136,-8.189124,0.5329788,2
0.3051759,-0.14072865,-0.14072865,-1.5877727,-0.170305,7.367665,-1.4280444,5
1.79356,2.0019207,2.0019207,0.18908574,-0.28026748,-9.514044,1.6098144,0
-1.1302465,-0.064343005,-0.064343005,-0.30105424,-0.594356,4.31183,-0.82808995,5
0.058823336,2.3757281,2.3757281,-1.52949,4.725749,-4.587873,-1.1544297,4
1.1700916,2.4829943,2.4829943,-1.5719451,0.6806676,-9.660791,1.4351801,2
1.192403,1.3394753,1.3394753,-0.5026727,-0.04237671,-6.3731155,0.012240477,0
-0.38415396,-0.38995355,-0.38995355,-1.5863743,1.4468968,-4.444462,3.7747917,6
0.30413485,1.214209,1.214209,-1.9676337,0.24133568,-2.6552353,-0.3945323,2
2.4455135,1.6996398,1.6996398,1.0765644,-2.0947628,-2.5017052,-0.3206419,0
2.832694,1.0419378,1.0419378,-0.95608777,0.61397445,-9.922085,2.3113916,0
1.6232039,-0.52972966,-0.52972966,1.0933759,1.6719931,-7.254158,-0.23012641,0
-0.10451787,1.1690449,1.1690449,-0.8467371,-0.2645976,0.3739941,0.72189945,6
0.81342506,1.536835,1.536835,-1.5312101,1.4944808,-7.9433074,-0.26305285,4
1.0546948,2.6879241,2.6879241,-0.9330261,-0.38998777,-5.350435,-0.19508235,6
1.2043443,-0.15322822,-0.15322822,-3.181024,0.66536546,-5.2190022,3.752135,6
1.6407969,-1.3015599,-1.3015599,0.026226424,0.7327152,-5.8209214,-0.14310704,4
-1.8122139,1.6295872,1.6295872,-1.0711219,1.1381662,-2.7801907,1.1689079,6
-1.3081048,1.6265662,1.6265662,0.943538,0.6019345,-8.346103,0.039264,2
1.4511433,1.5580813,1.5580813,-2.196201,2.120117,-4.658199,0.016422816,0
-0.5098504,0.9474545,0.9474545,0.26644424,0.16386634,-5.9202714,1.7571458,4
0.48752207,-0.68986225,-0.68986225,1.1279066,1.273527,-5.081069,0.59638256,4
1.2034211,-0.56125885,-0.56125885,1.640708,0.08698793,-8.098989,-0.47066122,3
3.3474143,0.14835224,0.14835224,-0.22316067,-0.028182175,-6.9891286,1.8552175,0
1.6134354,0.74684346,0.74684346,-0.18279703,-1.3580134,-9.712053,1.1504856,0
1.7878228,1.2782985,1.2782985,0.31555784,0.16001691,-7.2265153,0.30676273,0
0.97566104,-0.7538528,-0.7538528,-3.3590317,2.3863068,-5.8277674,0.33164296,0
1.0549805,2.309952,2.309952,-0.40568134,-0.71112555,-5.81756,0.23454805,2
2.6858802,1.3861574,1.3861574,-0.8015096,-1.5924753,-4.4184117,0.7983971,0
0.07450525,-0.3597714,-0.3597714,1.3531644,1.341934,-9.806599,1.2440995,1
1.5175879,0.83839536,0.83839536,1.1506965,-0.37817812,-6.658544,-0.41023812,3
1.871673,1.0214274,1.0214274,-0.7250883,-1.3820025,-8.352561,2.6932456,6
0.69042206,1.1375479,1.1375479,-0.55067116,0.018254165,-10.647275,1.9322305,0
0.26616812,3.0370667,3.0370667,-2.68331,-0.09610199,-7.1907372,0.022799842,2
-0.09817835,1.9044613,1.9044613,1.4264992,-0.46317232,-7.3348694,0.11768458,2
2.0763385,-0.20518541,-0.20518541,0.71638757,1.5788825,-7.9822593,-0.2970062,3
0.38714403,2.6680727,2.6680727,-1.1214212,0.8257071,-6.4081087,0.14681362,2
0.6109128,1.0816873,1.0816873,-0.9175324,3.053026,-7.9146104,1.0956849,4
2.1532607,0.75273895,0.75273895,-0.95944524,2.2850096,-7.939301,0.013774905,0
-0.092789404,2.6348252,2.6348252,-0.40930653,-0.8734411,-1.3932693,0.6066291,2
1.4786333,1.6137658,1.6137658,0.6887041,-0.21371537,-8.401036,0.26719055,2
3.030189,1.2192262,1.2192262,-2.108891,1.3958809,-3.4067252,-0.6843276,0
-0.43845037,-1.3097662,-1.3097662,-2.0252643,3.1904602,0.79342324,0.23493956,4
1.2338799,-0.21253529,-0.21253529,-1.1817579,1.8571783,-3.4091403,0.12829266,0
1.1908773,0.44105738,0.44105738,-0.27065775,1.0485827,-0.5128001,1.2046255,0
1.3112333,2.2380195,2.2380195,-1.181209,-0.32950494,-8.443931,0.3527104,2
2.629667,-0.7947435,-0.7947435,-0.8709096,-0.12639834,-1.7266966,0.060956463,0
1.6777285,-0.3746382,-0.3746382,0.3661849,-1.7909211,-8.343983,1.7230569,1
1.9243088,-0.25976565,-0.25976565,-1.7214212,0.36883628,-5.4291563,3.0242283,6
2.3313863,0.36338276,0.36338276,-0.038066737,-1.1849892,-1.86463,0.6485349,0
3.5498316,1.2613559,1.2613559,-0.07862953,0.7025603,-11.339757,1.3769127,0
-0.053185686,0.5908981,0.5908981,0.06223809,1.2033625,-6.8865128,1.8676906,4
0.54542303,-0.2973362,-0.2973362,0.7187157,1.9747326,-7.3056545,0.3959076,3
0.004231315,1.4110054,1.4110054,0.93820727,1.33829,-2.0584552,-0.677829,3
0.8865098,0.3703311,0.3703311,-2.107788,-2.1264377,-9.535536,4.9073267,6
-0.053242277,2.810444,2.810444,-1.1027727,-0.05978578,-1.2923687,0.07493607,2
2.1036239,2.531529,2.531529,0.78562397,-0.7395226,-7.21471,-0.16627803,2
2.7422163,1.46677,1.46677,0.95827264,-0.03982454,-10.502875,1.229254,0
3.8002195,0.8562597,0.8562597,-1.4776721,-0.46149468,-8.281903,0.6499971,0
1.7912483,-0.25953698,-0.25953698,-1.6187983,2.6325717,-2.1383402,-1.1941388,0
1.8409073,0.23326951,0.23326951,-1.3919978,-1.0672482,-4.691793,0.34653148,0
1.2982345,-0.86225516,-0.86225516,-0.49393278,-1.7386065,-6.8898797,2.0816915,6
1.8260152,-1.7863394,-1.7863394,-2.5900931,1.7038779,-5.9893293,2.8838985,0
1.2827003,0.8172814,0.8172814,1.0452487,0.60314614,-7.3391676,1.1592544,0
3.1297836,0.8508855,0.8508855,-2.1174266,0.53695905,-8.784317,1.5492555,0
3.4010644,1.9528153,1.9528153,0.7888506,0.03263152,-10.551848,-1.0337921,0
1.8322688,0.70192045,0.70192045,-1.3894274,-0.6317469,-6.713875,1.1520989,0
2.702264,0.82355547,0.82355547,2.2719817,-0.74492884,-9.937435,-0.18077564,0
-1.0560127,2.21607,2.21607,-1.3667046,-0.60988414,2.101843,-0.2152647,2
0.2838382,2.5403671,2.5403671,1.3323128,-1.5873024,-3.5397425,-1.5375446,3
1.8252836,0.60192204,0.60192204,-0.6421241,1.9064196,-13.875697,1.6461244,4
1.5727265,0.53582454,0.53582454,0.2581172,0.61574733,-8.192773,1.4674416,0
1.3986171,0.532464,0.532464,-0.8157949,1.0743386,-6.235363,0.49714407,0
0.47929242,3.2654173,3.2654173,1.1396543,0.43130592,-13.301445,1.6603919,2
1.7771443,-1.018016,-1.018016,0.6771677,3.1070375,-7.363516,-0.14204381,0
1.7972325,0.56545174,0.56545174,0.13318731,-0.4761904,-2.5946493,-0.20165113,0
0.8332951,1.0142447,1.0142447,-1.574306,-0.97468245,-6.553524,-0.029331625,1
1.4326085,-0.17408986,-0.17408986,-3.126717,1.9850348,-1.3611239,0.74014044,4
1.3722107,2.3196626,2.3196626,2.2986581,-0.58643174,-10.278066,-0.63711375,3
1.4543357,0.8162546,0.8162546,-0.05310833,-1.9658253,-4.3312225,1.1751512,0
1.5064367,2.225088,2.225088,-0.35570204,-1.6942343,-5.320454,1.678014,2
0.7784678,1.5805236,1.5805236,0.83393157,1.5847251,-8.323384,0.0589836,2
0.49919164,2.8355591,2.8355591,-0.69986755,-0.14674951,-2.753365,2.3735147,2
-0.024132028,-0.04184403,-0.04184403,-2.118884,-0.10012266,4.719772,-0.46622753,5
1.509744,0.28149486,0.28149486,1.4343268,1.1731791,-4.5369015,-2.3444462,4
0.6497286,1.2133126,1.2133126,-1.6769494,0.41007057,-7.790547,1.4570402,6
1.091037,2.3399804,2.3399804,0.17491597,-3.2106802,-6.5180078,1.391807,2
0.91068405,0.5525408,0.5525408,0.3670614,-0.5614966,-4.7853336,0.89459914,6
-0.69852364,-0.90079236,-0.90079236,-1.6028261,1.6626513,-3.8828723,1.7699722,4
3.253228,0.88505906,0.88505906,-1.9791993,-0.7551465,-2.1614103,0.74553925,0
0.04134899,0.2594638,0.2594638,-0.078003064,2.8763924,-6.842667,-0.8767583,1
1.3780493,-0.004077001,-0.004077001,1.500667,0.28662938,-12.163309,1.4766165,6
1.2037657,2.682073,2.682073,-0.4839248,0.17379555,-7.991405,-0.115606524,0
-0.19420846,1.8168496,1.8168496,1.1880424,1.104461,-4.644084,-0.009341769,3
-0.07571836,1.3358916,1.3358916,-1.7302008,2.0215678,-4.662798,1.2437016,4
0.7196205,3.1342194,3.1342194,-0.98310107,-0.24212949,-4.6307135,0.5801959,2
-1.56059,1.0438173,1.0438173,0.51925343,0.08776824,0.24431603,-1.147276,3
0.2529005,2.5571897,2.5571897,-1.6818331,2.23096,-4.606047,-0.27040055,2
0.39862615,1.1573257,1.1573257,-1.1405697,1.3300886,-3.955066,1.0040776,4
2.1627877,-0.13835323,-0.13835323,-1.3902643,-0.086187735,-1.4669591,0.15721104,0
0.3641093,-0.4489964,-0.4489964,-0.25654113,1.3134276,-5.8349805,0.23981768,3
1.7852491,0.26824406,0.26824406,-0.093367256,-0.40272415,-3.9912686,1.5838407,6
-0.52627146,2.3944168,2.3944168,1.0298206,1.077621,-4.7038507,-0.78777707,2
0.52018607,0.77238345,0.77238345,-0.46460015,3.4789903,-5.1216345,2.696437,4
2.0988653,0.9736939,0.9736939,-4.5569644,0.78800374,-4.183663,3.1375268,6
0.69738185,1.6282948,1.6282948,2.9356465,-0.99975395,-7.7636147,-0.96513397,3
2.1575189,0.8334992,0.8334992,-0.897212,0.20575373,-7.181885,1.1338891,0
0.74484456,1.9195787,1.9195787,0.17380626,0.49163905,-11.258089,1.6439923,4
1.9328182,-0.050878476,-0.050878476,-0.5655516,0.6191586,-5.2110124,2.2822552,0
1.2413884,2.4573138,2.4573138,0.30499655,-0.608428,-7.6801405,-0.15890938,2
0.24333824,1.678024,1.678024,-0.38409168,-0.58536404,-6.2327566,-0.52339894,1
3.0812893,2.0298283,2.0298283,0.50339985,0.19898005,-10.060407,-2.5980103,2
1.3754505,2.753851,2.753851,0.055475034,0.24347125,-5.469287,-0.81734437,2
1.8548478,1.1752666,1.1752666,-0.22399081,0.040952757,-3.1245959,-0.80191743,3
5.7099624,1.1440427,1.1440427,-2.1309047,-2.5146801,-3.6785061,-0.9628789,0
1.9913625,1.4583902,1.4583902,0.72373956,-0.938077,-6.3596454,0.015708089,3
-0.7790567,2.637659,2.637659,1.4954677,-1.543297,-5.6507654,0.45243323,2
0.11307553,-0.24586472,-0.24586472,0.6135451,0.18593459,-2.3702376,-0.51128703,0
0.40335608,1.6925797,1.6925797,1.0567523,-0.17304866,-6.966836,1.1524175,3
0.43963888,-1.8176132,-1.8176132,1.5658674,1.4902773,-2.8308825,-1.9992485,3
1.704281,-0.46267104,-0.46267104,0.07958455,1.8354278,-5.8438435,0.45971116,4
1.6712126,-0.8039627,-0.8039627,-0.9269752,1.1065755,-6.095354,1.0099323,0
1.3209248,1.2596302,1.2596302,-0.9348291,-1.0839721,-6.600282,0.15712647,0
1.1035775,1.3991776,1.3991776,0.4201592,-0.49894333,-8.276755,0.49419472,0
4.2993946,2.788876,2.788876,0.29658675,1.1616151,-13.368687,1.7538584,4
1.0868406,0.22105458,0.22105458,-1.5951,0.40680152,-7.339327,0.48610768,4
1.8310372,0.81783813,0.81783813,-0.46324515,0.47272307,-4.341535,1.0716957,0
0.72185606,-0.38662678,-0.38662678,0.90641737,1.5825759,-2.7453854,-0.09602996,0
1.4137353,2.533353,2.533353,-0.25177523,-0.7377865,0.16435507,-2.6101968,0
-0.94426084,0.5864998,0.5864998,0.21192482,-1.1890632,-3.675676,2.2606306,6
3.4462855,0.4288832,0.4288832,0.40272117,0.8774726,-5.2131295,0.26342914,0
2.76718,0.67593616,0.67593616,-1.5224824,-1.8656726,-6.8548017,0.5922971,0
1.9169576,1.0385576,1.0385576,1.734728,-0.38286653,-5.479165,-1.2007124,0
1.7388792,-0.16025412,-0.16025412,0.363783,-0.6159808,-3.9321632,-0.088857315,0
1.4731544,-0.6190943,-0.6190943,0.4484654,0.116022184,-3.1872587,0.55175036,0
1.4392886,0.6429279,0.6429279,-0.73039746,-0.7225739,-1.4295454,1.2829523,6
-0.32442096,1.1563319,1.1563319,1.584732,3.128228,-9.253207,-0.3721527,4
-0.4118713,2.1486964,2.1486964,-1.982307,0.51581967,-3.4657493,1.1312385,1
2.6802425,0.20350224,0.20350224,0.5249667,-0.50868106,-5.030614,-0.20145537,0
2.4987621,2.2901073,2.2901073,-2.9524496,-0.9781259,-2.2029302,-0.35557643,0
1.7173046,0.01668735,0.01668735,-1.1179845,2.1141088,-10.392882,1.9939557,4
1.4342386,1.054364,1.054364,0.13565968,-0.15676792,-6.198873,1.2654108,2
0.40630147,-0.8205786,-0.8205786,0.21478112,1.5502329,-8.327778,1.8059003,6
1.3476367,1.7988213,1.7988213,-0.38142717,-1.9146624,-3.9186683,2.5094118,6
-0.071962014,1.7782975,1.7782975,-2.2830381,-0.15472001,3.3201835,0.735848,2
-1.1195445,3.2763903,3.2763903,-0.40265587,0.55816525,-4.199166,0.018968724,2
2.7081623,-0.24452232,-0.24452232,-0.9211832,1.0424147,-8.859391,-0.7181406,0
1.7455015,-0.6316677,-0.6316677,-2.2543306,0.3458128,-3.0276895,1.0109359,0
0.22686368,2.535327,2.535327,-1.2837888,-1.193384,-8.509917,2.1834674,2
0.62344414,0.8554259,0.8554259,-0.9646456,-0.1901822,6.4881186,-1.3107622,5
1.681554,0.6989086,0.6989086,-0.7145679,2.0478604,-6.3423405,-2.5710702,4
0.82455087,0.42191878,0.42191878,-1.7236542,0.9889907,-7.985813,1.1419523,1
-0.16398504,0.48236606,0.48236606,1.1603656,-0.018638898,-5.318284,0.6695395,6
0.36132646,0.37187675,0.37187675,1.6048255,-0.7356967,-7.0149884,0.3563424,3
-0.19904736,2.354604,2.354604,-0.7605079,-0.2799844,-8.722525,1.6540971,6
-0.10720476,0.96265495,0.96265495,0.20578568,1.3250012,-5.6776867,2.0041904,6
-0.72763276,0.22964166,0.22964166,-0.6571793,1.7113173,-4.310224,1.6578908,4
2.4626505,0.6804176,0.6804176,-0.9330968,-0.50139546,-9.829341,3.2729175,0
2.6117592,0.2356706,0.2356706,-0.5937853,-0.42772543,-2.2158446,-0.379095,0
2.6587512,2.111276,2.111276,-1.237654,-0.05053365,-4.4404116,-0.52349347,2
0.25368202,2.893901,2.893901,-0.6995319,0.41985002,-10.196446,0.3347716,2
0.8484316,2.609073,2.609073,-1.0337185,0.99893373,-10.099765,0.66219205,2
4.3400435,1.6848298,1.6848298,0.25704867,-3.2781897,-4.6130495,2.111548,0
1.9361444,0.5062471,0.5062471,0.902529,-0.8967061,-6.5789757,0.37556654,2
2.2910163,2.7555642,2.7555642,-3.5171258,1.6296266,-5.7530003,1.1288314,0
2.0375338,-0.17801857,-0.17801857,-1.0519104,0.761345,-1.7088114,0.06305469,0
0.685077,0.40662044,0.40662044,0.38516927,2.755562,-5.6480994,-0.06472435,4
2.8131948,1.608588,1.608588,0.10972094,-0.85711765,-3.3463533,-1.9508295,0
0.83140546,0.99725527,0.99725527,0.15138452,1.1395677,-8.005073,-1.0305177,4
1.640236,1.9648983,1.9648983,-4.174263,-0.069646135,-7.089598,-0.9567831,1
0.32634687,-0.16912031,-0.16912031,-0.6745441,0.19960551,-0.23175453,-0.7320152,3
-0.58696634,-0.06367296,-0.06367296,-1.0605189,1.9211489,-2.322953,1.7989204,4
1.3447298,0.7182897,0.7182897,1.127918,1.0063872,-5.5037594,-0.6872731,3
0.84137654,1.376185,1.376185,0.19245291,-0.42904916,-5.1319165,-0.5714902,0
-1.6852621,2.2905328,2.2905328,-0.32012033,2.3264225,-8.42316,0.72622794,4
-0.24451469,0.36619097,0.36619097,-1.349921,2.217683,-11.244814,3.862871,6
0.99109757,2.0189064,2.0189064,-0.0009228508,-1.7662135,-2.9998465,-0.6801173,2
0.622772,1.4450623,1.4450623,-1.5463096,0.3514594,-7.24411,1.8763816,2
1.7585007,2.2440891,2.2440891,0.5365189,-0.9950249,-5.7378216,0.2876259,0
-0.12575969,1.2188624,1.2188624,0.4011122,0.76671755,-6.116242,0.47483805,1
1.4172882,-1.1362054,-1.1362054,-0.16111599,0.8647047,-0.56575215,-0.4813797,3
1.106909,0.25523227,0.25523227,2.557521,-0.37385553,-7.5948973,-0.3837217,3
-1.0899404,0.47210857,0.47210857,-0.5186917,1.0479871,5.9258056,0.9712334,5
0.0051357187,1.6720369,1.6720369,-0.47895622,1.1647856,-2.9644792,-0.4265704,6
0.30778164,2.2243965,2.2243965,0.34522516,0.50580925,-7.487948,1.9127427,6
-0.12217461,1.5095181,1.5095181,0.6758155,1.09478,-3.9225411,0.13937637,4
2.208935,0.5756134,0.5756134,0.83286214,0.09243828,-6.61769,-0.71273774,0
1.1289703,2.8378286,2.8378286,-0.90020394,-1.3116376,-0.41871676,-0.9331125,0
2.3874521,0.6850599,0.6850599,-0.35124514,-0.42554265,-10.79216,3.2275865,6
-1.7659786,0.18849297,0.18849297,-0.37235343,2.278715,6.6739216,-2.2681584,5
2.5114527,2.7167687,2.7167687,-1.6926162,-3.6635609,-2.9549272,1.6480567,0
2.73107,-0.24252489,-0.24252489,-2.465043,1.2589285,-5.9501,1.0157619,0
0.85735595,1.2479626,1.2479626,0.72704583,0.966746,-11.208974,2.9327977,4
1.2716388,0.6009126,0.6009126,0.9570716,1.2277989,-7.293013,-0.064158835,0
0.23557207,-0.10162352,-0.10162352,0.4177336,1.4090754,-3.3128214,-1.0535992,1
1.7976837,1.0028751,1.0028751,-1.3158578,-1.253435,-3.1286192,1.888939,6
1.786206,2.2182484,2.2182484,0.83918214,-1.5697595,-6.9618964,-1.3983145,2
1.62119,1.6734949,1.6734949,0.88152957,-1.6443824,-8.312323,3.1061916,2
0.9145256,-0.0909131,-0.0909131,3.2919528,-0.1539394,-5.5779223,-0.017094456,3
2.0380113,1.0274503,1.0274503,0.5635434,1.2518098,-11.168538,1.2129127,0
0.025581274,-1.7210485,-1.7210485,-1.7128773,2.6314003,3.1807098,-1.8454576,4
3.6118615,-0.27831286,-0.27831286,-1.7232717,1.5701157,-8.393456,1.0057957,0
0.9135591,0.04306094,0.04306094,-0.58133316,-0.89012676,1.2499559,-0.17014365,6
0.48702687,1.4015478,1.4015478,-0.039983727,1.4180108,-8.836716,1.1464058,4
1.1009781,1.5607408,1.5607408,-2.9459636,0.13857625,-2.2867713,0.7588567,1
0.7482436,0.3920372,0.3920372,-0.6949405,-1.4177926,0.67885417,0.016245957,6
2.3857129,-0.19716671,-0.19716671,-2.930091,1.5884118,-0.11468129,-0.89403725,0
0.712634,1.5435427,1.5435427,0.42454645,0.521441,-5.389695,-0.3827726,0
1.7800893,-0.49793747,-0.49793747,-2.5050144,1.6364682,-2.4287274,0.6990549,4
1.6117054,1.646498,1.646498,1.8787907,-0.11018479,-7.2396936,1.8334934,3
3.6368968,-1.839757,-1.839757,-2.1157613,1.7560837,-3.9203966,1.421318,0
1.8842665,0.79292774,0.79292774,1.6710365,1.5801215,-4.3972354,0.3928855,0
0.9353602,1.3231974,1.3231974,-0.5471707,1.7874427,-7.293142,-0.025976323,4
0.5134752,1.1734186,1.1734186,-1.3433619,0.6211932,-7.65367,1.0873498,6
1.423531,1.3792363,1.3792363,-1.8463757,2.2552521,-0.9594004,-0.64419335,0
1.5995461,-0.6907591,-0.6907591,-2.913959,4.5560884,0.51518947,-0.30922368,4
-0.9555484,-0.69684726,-0.69684726,0.2083325,0.22263394,6.1180444,-0.03537899,5
4.0417523,0.17193021,0.17193021,-0.016812429,0.89640886,-6.857806,0.22597569,0
1.7976837,1.0028751,1.0028751,-1.3158578,-1.253435,-3.1286192,1.888939,0
2.2291226,1.5770928,1.5770928,-1.0250931,-0.15877534,-8.077901,1.2036148,0
0.89739764,-0.41329068,-0.41329068,-0.015603103,0.76555103,-8.557109,1.4805826,1
0.9109567,0.74962276,0.74962276,-0.8111735,0.20806381,-5.6888595,-0.57072556,4
1.5291482,1.502597,1.502597,0.8369123,-1.0514817,-5.8718905,0.94729966,2
0.4692042,0.19097494,0.19097494,1.1276507,0.25698513,-2.520268,-0.12193063,3
0.15368226,0.95875126,0.95875126,-0.86332065,0.6245175,-7.153482,1.5716922,6
1.4462134,2.1073477,2.1073477,0.8997529,1.0206618,-14.011821,0.36298335,2
-0.5501528,2.828431,2.828431,-1.6308218,-1.4148462,-2.406159,1.054491,2
1.0126265,-0.6179359,-0.6179359,-0.60578305,1.7350656,-3.9379382,0.1866519,4
1.8867577,0.9011143,0.9011143,-0.22891103,-0.48677307,-1.3582525,-0.05278496,2
0.88092095,0.21283582,0.21283582,0.2445527,-0.2818902,-9.889809,1.9572647,6
3.225977,0.86461884,0.86461884,-0.28534895,0.58269054,-6.2357697,0.56623423,0
3.9208608,0.8553738,0.8553738,-2.877163,0.41907865,-11.520266,1.2094008,0
1.2500871,1.502503,1.502503,-0.42747256,2.5808525,-7.990419,-0.010445915,4
0.27102393,2.020731,2.020731,-2.0190809,0.653198,-7.957459,0.97190267,2
1.8971382,0.35081887,0.35081887,-0.5677274,-0.32151818,-5.3221207,1.5212555,6
0.4249388,0.7264265,0.7264265,-2.9806647,2.6548407,-9.101944,2.5039814,6
0.5767459,0.2282084,0.2282084,0.4965201,1.0061944,-3.5876787,-0.24266328,3
0.4165727,1.998138,1.998138,-1.034273,1.0193667,-12.092274,2.6542988,6
0.32198912,0.197323,0.197323,-0.5920459,0.035763282,-8.953158,2.7917342,6
0.48563784,0.061915223,0.061915223,-0.2644574,0.8874559,-3.9671018,0.31289133,3
-0.5094137,-0.77153105,-0.77153105,-0.55306005,2.7065275,-1.7493776,-0.18101738,4
-0.19641617,1.244134,1.244134,1.7091488,-0.22113876,-10.247354,1.3318511,3
0.6763917,1.825364,1.825364,-1.110944,-0.13457967,4.792922,-1.2912465,5
0.29080278,0.03293435,0.03293435,-1.8040866,1.5711895,-7.453684,3.508485,6
3.202109,-0.31698418,-0.31698418,-0.71090114,1.0255477,-10.199663,1.3330531,0
3.2188842,-0.09518067,-0.09518067,-1.3282176,-0.04415181,-5.0525713,0.36275834,0
0.53592706,0.33060855,0.33060855,-0.53607374,1.8436795,-6.0792513,0.7098477,4
0.86934334,0.33715966,0.33715966,-1.0937052,-1.427031,-4.8390393,2.181917,0
1.8607811,0.6969057,0.6969057,-1.5601245,0.6284466,-2.3540258,-0.89587826,0
-1.5989853,6.038234,6.038234,0.20633931,0.72594553,-10.996026,-1.504472,2
0.59565085,0.3864286,0.3864286,-0.25415832,4.1982813,-2.1890118,-0.21525168,4
1.5851516,-2.5340805,-2.5340805,0.26460847,2.0627651,-1.0403925,-0.7792147,4
1.966115,2.569783,2.569783,-0.5344261,-0.13033073,-10.2004175,1.1252186,2
0.5077419,1.8938373,1.8938373,-0.97053957,1.2743378,-7.666494,1.5449171,4
1.1575986,-0.39401418,-0.39401418,-1.5453899,2.6379316,-3.8045132,-1.6438457,0
0.60020113,1.2787571,1.2787571,0.4861775,0.77607274,-10.174864,1.8477197,2
0.72043276,0.90894854,0.90894854,-0.6986318,0.061670307,-9.549129,-0.057765834,1
2.7245731,0.83043987,0.83043987,-1.141442,-0.72514737,-4.572935,1.254586,0
0.5684687,0.43530887,0.43530887,3.0540056,1.9519867,-5.209298,-0.23274578,3
2.5604877,3.3136978,3.3136978,-2.371888,-0.769944,-5.5567565,0.5100135,0
2.976169,-0.8661295,-0.8661295,0.18502907,1.5957211,-8.892479,1.0111501,0
1.2183955,0.36196896,0.36196896,0.046315998,0.8033802,-6.9846163,0.09665428,1
1.4596777,1.1737775,1.1737775,-0.09846016,0.6981287,-0.9981994,-0.49542728,4
1.4310815,-0.27950925,-0.27950925,-1.7830269,-0.6973671,-3.4385953,2.2430627,6
1.426519,-0.6744669,-0.6744669,-1.3124084,-0.9905832,-3.9092119,0.76619536,1
0.57435405,1.2534099,1.2534099,3.0348809,-1.2806032,-8.461438,1.2969364,3
2.1533933,1.3399767,1.3399767,-0.5343336,0.17606463,-6.6133156,-0.377479,0
1.1969293,-0.07540016,-0.07540016,-2.0694118,2.8734617,-6.3765607,0.95338583,4
-0.186013,2.7124527,2.7124527,-3.9386997,0.99121493,-3.2197495,0.078117885,2
1.3476874,-0.13707249,-0.13707249,0.926768,1.9018462,-7.5405583,-0.22792424,0
1.7243831,0.5813413,0.5813413,-1.9642015,1.029587,-2.5277498,-0.022592567,4
2.7126381,0.72869086,0.72869086,0.9232523,-0.13420917,-8.264139,0.9314404,0
0.9135591,0.04306094,0.04306094,-0.58133316,-0.89012676,1.2499559,-0.17014365,5
1.0017854,0.82645786,0.82645786,-0.084839456,1.2556752,-6.950741,1.0733347,0
3.7813418,0.96989113,0.96989113,-0.12620054,-0.54398245,-6.9504037,0.12423112,0
1.3635184,-1.5693575,-1.5693575,-2.8602417,0.16495697,6.08298,1.4370416,5
0.27296063,-2.1726463,-2.1726463,-0.24823727,3.6862261,-4.0382876,0.34193394,4
-1.4306248,1.4907156,1.4907156,-1.3737469,0.9322837,-5.0755873,2.854694,1
-2.4122717,1.869392,1.869392,-1.420712,-0.13616045,7.801734,-0.8834411,5
-0.8960855,0.25974014,0.25974014,1.8789855,3.4958253,-6.7622604,-2.111097,4
1.6528643,0.7406816,0.7406816,-0.676655,-0.11137326,-2.9558861,0.1976315,0
1.9952092,2.3161407,2.3161407,-0.58595264,-1.3443922,-6.4098024,1.9017881,0
1.3643014,0.78389794,0.78389794,-1.8404732,-0.4777807,-3.7132967,0.5199218,1
-0.5298864,-1.392805,-1.392805,0.8225665,1.7224897,5.432783,-2.11041,5
2.5031638,1.9432397,1.9432397,0.07686655,-1.4380928,-13.576813,1.2648016,1
-0.17822993,0.59341115,0.59341115,-0.77204984,3.624292,-3.938032,-0.4299829,4
1.4392627,-0.04014719,-0.04014719,-0.5350826,1.4547002,-3.770904,-1.2304618,4
2.6919322,0.45865256,0.45865256,-1.2006048,-1.6071925,-7.0648465,1.9262285,0
2.7823691,-0.034868907,-0.034868907,-0.6407102,0.27837944,-7.64424,1.1796696,0
0.7733778,-2.113207,-2.113207,-0.5025926,0.7896556,-1.6639674,0.86178803,0
0.4279374,3.326279,3.326279,-1.1489471,-0.28512773,-4.688837,0.94176763,2
2.0625885,1.0564259,1.0564259,-0.09154517,-0.17596231,-5.537479,1.4811171,0
1.8393023,-1.9968907,-1.9968907,2.277668,1.8386968,-8.071804,0.43471044,3
0.6370578,1.2054247,1.2054247,-3.599013,1.6626937,-5.670384,0.42873326,1
1.7838123,-0.51233643,-0.51233643,-0.34615433,-0.30787492,-7.7282615,1.7857178,1
0.88871497,2.1248207,2.1248207,0.13079023,-0.59280944,-6.289858,-0.0045076753,0
3.2000096,0.23786187,0.23786187,-1.9493574,-0.66089016,-3.0303566,0.24884273,0
4.779528,0.45115924,0.45115924,0.0548945,-1.0531683,-7.3820753,0.880704,0
1.5951072,1.0998558,1.0998558,-3.7190742,2.9988935,-1.9691368,-2.0349379,4
0.047151197,0.5376781,0.5376781,-0.58111215,2.9428093,-1.9122027,1.1830152,4
1.9471688,-0.07348896,-0.07348896,-1.3813968,2.3373675,-3.6506279,-0.7823427,4
1.8832319,0.2516547,0.2516547,-2.5402393,0.668735,-6.9538207,0.68241566,0
2.6652787,1.4622228,1.4622228,-1.9644647,1.6238637,-8.421558,0.28190383,2
1.3093497,2.136517,2.136517,-2.5292008,1.454514,-6.494585,0.8270602,2
